job_id,title,company,location,required_skills,min_experience,education,salary_min,salary_max,description
J0474,DevOps Engineer,HashiCorp,"San Francisco, CA","AWS,Terraform,Docker,Kubernetes,CI/CD,Linux,Python,Ansible",5,Bachelor,151908,230716,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0584,SDET,Waymo,"Raleigh, NC","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",3,Bachelor,125752,216070,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0062,Senior Go Developer,Twilio,"San Francisco, CA","Go,gRPC,Kafka,PostgreSQL,Kubernetes,Terraform,AWS",5,Bachelor,181854,258368,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0207,Full Stack Engineer,Snowflake,"Bozeman, MT","React,Node.js,TypeScript,PostgreSQL,AWS,Docker",4,Bachelor,165886,255835,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0425,Senior Data Engineer,MongoDB,"New York, NY","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",6,Bachelor,181571,289942,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0235,iOS Engineer,Coinbase,Remote,"Swift,UIKit,SwiftUI,CoreData,XCode,Combine,MVVM",4,Bachelor,149876,236921,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0538,Security Engineer,Oracle,"Austin, TX","Python,Security,Penetration Testing,AWS,Networking,OWASP,Linux",5,Bachelor,151360,252137,"Identify and mitigate security vulnerabilities, conduct security reviews, build security tooling, and respond to security incidents."
J0618,Technical Program Manager,Twilio,"San Francisco, CA","Program Management,Agile,Cross-functional,Risk Management,Technical",6,Bachelor,173140,256998,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0098,Rust Systems Engineer,CrowdStrike,"New York, NY","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,166014,281917,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0351,NLP Engineer,OpenAI,"San Francisco, CA","Python,PyTorch,Transformers,HuggingFace,NLP,LLM,Fine-tuning",4,Master,182954,278601,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0366,LLM Engineer,Dell,"Round Rock, TX","Python,PyTorch,Transformers,LangChain,RAG,Fine-tuning,Prompt Engineering",2,Master,191164,306938,"Build and fine-tune large language models, develop RAG systems, optimize inference, and integrate LLM capabilities into products."
J0697,FPGA Engineer,Lyft,"San Francisco, CA","VHDL,Verilog,FPGA,Xilinx,Signal Processing,C++",4,Master,163264,252428,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0253,Android Engineer,Adobe,"Atlanta, GA","Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",3,Bachelor,151428,229943,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0664,Blockchain Engineer,Salesforce,"Minneapolis, MN","Solidity,Ethereum,Web3.js,Smart Contracts,DeFi,Node.js",3,Bachelor,165677,270794,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0373,AI Research Scientist,Spotify,"Nashville, TN","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",4,PhD,187842,378134,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0175,Angular Frontend Developer,Cruise,"Austin, TX","Angular,TypeScript,RxJS,HTML,CSS,NgRx",3,Bachelor,136088,181838,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0111,Scala Backend Engineer,Scale AI,"San Francisco, CA","Scala,Akka,Kafka,Spark,PostgreSQL,Functional",3,Master,176218,261181,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0001,Senior Python Backend Engineer,Lyft,"San Francisco, CA","Python,Django,FastAPI,PostgreSQL,Redis,Docker,AWS,Linux",6,Bachelor,174726,245869,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0139,Senior React Frontend Engineer,Confluent,Remote,"React,TypeScript,Redux,Next.js,CSS,Webpack,Testing",6,Bachelor,163386,254762,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0514,Platform Engineer,Confluent,Remote,"Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",4,Bachelor,160624,242553,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0179,Angular Frontend Developer,Notion,"San Francisco, CA","Angular,TypeScript,RxJS,HTML,CSS,NgRx",3,Bachelor,125110,200902,"Build responsive, accessible user interfaces with modern frameworks, collaborate with design teams, and optimize web performance."
J0591,SDET,Amazon,"Seattle, WA","Java,Selenium,TestNG,REST,CI/CD,Docker,API Testing",4,Bachelor,124471,205161,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0607,Senior Product Manager,Salesforce,"San Francisco, CA","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",7,Bachelor,178318,305849,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0245,Senior iOS Developer,IBM,"New York, NY","Swift,SwiftUI,Combine,CoreML,ARKit,CI/CD,Testing",6,Bachelor,164798,268387,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0683,Embedded Systems Engineer,Okta,"Miami, FL","C,C++,RTOS,ARM,Linux,Hardware,Firmware",3,Bachelor,134678,215255,"Develop firmware and embedded software for hardware products, optimize for power and performance, and debug hardware-software interfaces."
J0574,QA Automation Engineer,Cruise,"Dallas, TX","Python,Selenium,Pytest,CI/CD,API Testing,SQL,Git",3,Bachelor,100662,171598,"Design and implement test automation frameworks, write comprehensive test suites, and ensure product quality through rigorous testing."
J0122,PHP Full Stack Developer,Block,"San Francisco, CA","PHP,Laravel,MySQL,JavaScript,Vue,Docker",3,Bachelor,119442,173035,"Work across the stack to deliver features end-to-end, from database design to pixel-perfect UIs, in a fast-paced agile environment."
J0046,Go Backend Engineer,Palo Alto Networks,"Santa Clara, CA","Go,gRPC,PostgreSQL,Redis,Kubernetes,Docker",3,Bachelor,162125,253240,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0513,Platform Engineer,Cohere,"San Francisco, CA","Kubernetes,Docker,Terraform,AWS,Go,CI/CD,Service Mesh",3,Bachelor,166478,242988,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0234,iOS Engineer,Okta,"San Francisco, CA","Swift,UIKit,SwiftUI,CoreData,XCode,Combine,MVVM",3,Bachelor,152951,249638,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0420,Senior Data Engineer,Anduril,"Minneapolis, MN","Python,Spark,Airflow,Kafka,AWS,Terraform,dbt,Data Modeling",6,Bachelor,170512,299011,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0406,Data Engineer,Dell,"Round Rock, TX","Python,SQL,Spark,Airflow,AWS,Kafka,ETL,Data Modeling",3,Bachelor,155172,264974,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
J0315,Senior Data Scientist,Ripple,"Miami, FL","Python,Pandas,TensorFlow,PyTorch,SQL,Statistics,MLOps,Experiment Design",6,Master,191334,303076,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0378,AI Research Scientist,OpenAI,"San Francisco, CA","Python,PyTorch,Math,Statistics,Research,NLP,Reinforcement Learning",5,PhD,188873,380250,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0261,Android Engineer,Microsoft,"Redmond, WA","Kotlin,Jetpack Compose,Android SDK,Room,Coroutines,MVVM",4,Bachelor,154095,246745,"Develop and maintain high-quality mobile applications, implement new features, and ensure smooth app performance across devices."
J0400,Senior Data Analyst,Microsoft,"Redmond, WA","Python,SQL,Tableau,Power BI,Statistics,ETL,Storytelling",6,Bachelor,124478,192673,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0632,UX Designer,CrowdStrike,"Austin, TX","Figma,User Research,Prototyping,Design Systems,Wireframing,A11y",3,Bachelor,131784,201006,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0679,Smart Contract Developer,Netflix,"Los Gatos, CA","Solidity,Hardhat,Foundry,EVM,Security,Auditing,TypeScript",4,Bachelor,158794,298656,"Develop and audit smart contracts, build decentralized applications, and contribute to protocol design and security."
J0097,Rust Systems Engineer,HashiCorp,"San Francisco, CA","Rust,C++,Linux,Networking,Concurrency,Systems",4,Bachelor,170998,267190,"Optimize systems for performance and reliability, work on low-level software, and solve complex distributed systems challenges."
J0608,Senior Product Manager,Qualcomm,"Phoenix, AZ","Product Strategy,Analytics,SQL,Stakeholder Management,Vision,GTM",7,Bachelor,196646,304224,"Define product vision and strategy, prioritize features based on data, collaborate with engineering and design, and drive product execution."
J0018,Python Backend Developer,Vercel,Remote,"Python,Flask,PostgreSQL,Docker,Git,REST",3,Bachelor,119532,196696,"Design and build scalable backend services, optimize APIs for performance and reliability, and contribute to system architecture decisions."
J0642,Senior UX Designer,LinkedIn,"Sunnyvale, CA","Figma,User Research,Design Systems,Prototyping,Leadership,Strategy",6,Bachelor,172448,269310,"Create intuitive user experiences, build design systems, conduct user research, and collaborate closely with engineering teams."
J0440,Analytics Engineer,Dell,"Dallas, TX","SQL,dbt,Python,Snowflake,Looker,Data Modeling,Git",3,Bachelor,127577,219759,"Analyze large datasets to derive actionable insights, build dashboards and reports, and collaborate with product teams on data-driven decisions."
J0498,Site Reliability Engineer,Broadcom,"Philadelphia, PA","Python,Go,Kubernetes,AWS,Monitoring,Linux,Terraform,Incident Management",5,Bachelor,160438,280190,"Ensure service reliability at scale, manage incident response, build monitoring and alerting systems, and drive reliability culture."
J0088,Ruby on Rails Engineer,Hugging Face,"Philadelphia, PA","Ruby,Rails,PostgreSQL,Sidekiq,Redis,Heroku",4,Bachelor,159748,249210,"Push the boundaries of AI research, publish papers, develop novel architectures, and translate research into production systems."
J0459,Recommendation Systems Engineer,Okta,"San Francisco, CA","Python,PyTorch,Collaborative Filtering,A/B Testing,SQL,Spark",4,Master,167322,269184,"Design and implement machine learning models, build training pipelines, deploy models to production, and improve model performance iteratively."
J0522,Infrastructure Engineer,Coinbase,Remote,"Linux,AWS,Terraform,Ansible,Docker,Networking,Python",3,Bachelor,138119,229075,"Build and maintain CI/CD pipelines, manage cloud infrastructure, ensure system reliability, and automate operational tasks."
